Date,Weekday,Month,TrainNo,TrainType,Direction,TripLine,StationID,StopSeq,ScheduledArr,FirstDep,LastArr,Period,IsHoliday,HolidayType,IsTerminal,RunMin,StationClass,SideTrackCount,IsDouble,MixIndex,SpeedDiff,PrevDelay,DelayTime,IsDelayed,IsDelayed_Research,StationName
2026-03-01,,,5378,自強,0,1.0,0930,19.0,20:33,12:50,20:33,離峰,1,週末,1,17.0,,,,3.0,52.0,9.0,11,1,1,七堵
2026-03-01,,,5405,區間快,1,1.0,4440,24.0,12:48,07:05,12:48,離峰,1,週末,1,5.0,,,,3.0,8.0,0.0,0,0,0,鳳山
2026-03-01,,,5422,區間快,0,1.0,0930,24.0,19:10,13:01,19:10,尖峰,1,週末,1,9.0,,,,3.0,56.0,1.0,2,0,1,七堵
2026-03-01,,,5466,區間快,0,0.0,6000,29.0,12:53,05:57,12:53,離峰,1,週末,1,13.0,,,,2.0,66.0,0.0,0,0,0,臺東
2026-03-01,,,5467,區間快,1,0.0,1160,29.0,22:03,14:55,22:03,離峰,1,週末,1,10.0,,,,2.0,7.0,5.0,2,0,1,湖口
2026-03-01,,,5898,其他,0,0.0,5120,7.0,17:38,14:10,17:38,尖峰,1,週末,1,15.0,,,,5.0,10.0,1.0,0,0,0,枋寮
2026-03-01,,,5899,其他,1,0.0,6000,7.0,13:35,10:25,13:35,離峰,1,週末,1,15.0,,,,2.0,22.0,0.0,0,0,0,臺東
2026-03-01,,,6026,自強,0,2.0,0980,3.0,17:30,11:20,17:30,尖峰,1,週末,1,326.0,,,,3.0,323.0,0.0,0,0,0,南港
2026-03-01,,,6045,自強,1,0.0,0980,3.0,17:47,15:00,17:47,尖峰,1,週末,1,82.0,,,,3.0,323.0,0.0,3,0,1,南港
2026-03-01,,,653,莒光,1,2.0,3360,54.0,23:00,11:22,23:00,離峰,1,週末,1,21.0,,,,3.0,15.0,4.0,2,0,1,彰化
2026-03-01,,,6616,自強,0,0.0,7190,9.0,20:50,19:15,20:50,離峰,1,週末,1,27.0,,,,4.0,56.0,0.0,0,0,0,宜蘭
2026-03-01,,,6676,區間,0,0.0,6070,4.0,13:22,09:52,13:22,離峰,1,週末,1,29.0,,,,2.0,20.0,0.0,0,0,0,池上
2026-03-01,,,6677,區間,1,0.0,7000,4.0,17:54,14:34,17:54,尖峰,1,週末,1,44.0,,,,4.0,51.0,3.0,10,1,1,花蓮
2026-03-01,,,708,莒光,0,0.0,4340,18.0,18:46,15:17,18:46,尖峰,1,週末,1,10.0,,,,4.0,22.0,1.0,0,0,0,新左營
2026-03-01,,,727,莒光,1,0.0,6000,14.0,14:50,11:55,14:50,離峰,1,週末,1,7.0,,,,5.0,0.0,0.0,0,0,0,臺東
2026-03-02,,,1006,區間快,0,2.0,0930,44.0,13:42,06:45,13:42,離峰,0,平日,1,10.0,,,,3.0,6.0,0.0,0,0,0,七堵
2026-03-02,,,1007,區間快,1,0.0,1070,11.0,07:36,06:25,07:36,尖峰,0,平日,1,9.0,,,,2.0,5.0,0.0,0,0,0,鶯歌
2026-03-02,,,101,自強,1,1.0,5050,19.0,09:06,05:33,09:06,離峰,0,平日,1,13.0,,,,4.0,9.0,0.0,0,0,0,潮州
2026-03-02,,,102,自強,0,1.0,0930,17.0,08:50,05:00,08:50,尖峰,0,平日,1,10.0,,,,4.0,6.0,2.0,5,1,1,七堵
2026-03-02,,,103,自強,1,2.0,5050,26.0,12:17,06:05,12:17,離峰,0,平日,1,13.0,,,,4.0,9.0,0.0,0,0,0,潮州
2026-03-02,,,1048,區間快,0,0.0,0930,15.0,00:21,22:47,00:21,深夜,0,平日,1,10.0,,,,2.0,5.0,0.0,0,0,0,七堵
2026-03-02,,,105,自強,1,1.0,5050,31.0,12:54,06:12,12:54,離峰,0,平日,1,14.0,,,,4.0,9.0,10.0,6,1,1,潮州
2026-03-02,,,107,傾斜式自強,1,1.0,5050,10.0,11:52,07:28,11:52,離峰,0,平日,1,11.0,,,,5.0,6.0,0.0,0,0,0,潮州
2026-03-02,,,108,自強,0,1.0,0930,27.0,11:42,05:27,11:42,離峰,0,平日,1,10.0,,,,4.0,11.0,0.0,0,0,0,七堵
2026-03-02,,,109,自強,1,1.0,5000,23.0,13:29,07:34,13:29,離峰,0,平日,1,8.0,,,,4.0,10.0,0.0,0,0,0,屏東
2026-03-02,,,110,自強,0,1.0,0930,13.0,11:20,06:22,11:20,離峰,0,平日,1,15.0,,,,4.0,11.0,0.0,3,0,1,七堵
2026-03-02,,,1104,區間,0,0.0,0900,4.0,06:11,05:58,06:11,尖峰,0,平日,1,5.0,,,,3.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1105,區間,1,1.0,3160,13.0,07:00,05:59,07:00,尖峰,0,平日,1,5.0,,,,3.0,19.0,0.0,0,0,0,苗栗
2026-03-02,,,1106,區間,0,0.0,0900,15.0,06:28,05:24,06:28,尖峰,0,平日,1,5.0,,,,3.0,0.0,1.0,0,0,0,基隆
2026-03-02,,,1107,區間,1,1.0,3160,36.0,07:53,05:01,07:53,尖峰,0,平日,1,5.0,,,,3.0,19.0,0.0,0,0,0,苗栗
2026-03-02,,,1108,區間,0,0.0,0900,4.0,06:57,06:44,06:57,尖峰,0,平日,1,5.0,,,,3.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1109,區間,1,0.0,1210,18.0,06:31,05:14,06:31,尖峰,0,平日,1,4.0,,,,2.0,3.0,0.0,1,0,0,新竹
2026-03-02,,,111,自強,1,1.0,5120,13.0,12:47,07:23,12:47,離峰,0,平日,1,19.0,,,,3.0,28.0,0.0,0,0,0,枋寮
2026-03-02,,,1110,區間,0,0.0,0900,9.0,07:12,06:38,07:12,尖峰,0,平日,1,5.0,,,,2.0,0.0,1.0,0,0,0,基隆
2026-03-02,,,1112,區間,0,0.0,0900,32.0,07:23,05:00,07:23,尖峰,0,平日,1,5.0,,,,2.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1117,區間,1,1.0,3160,39.0,08:33,05:26,08:33,尖峰,0,平日,1,5.0,,,,2.0,17.0,3.0,5,1,1,苗栗
2026-03-02,,,112,自強,0,2.0,0900,28.0,12:45,06:10,12:45,離峰,0,平日,1,10.0,,,,2.0,5.0,0.0,0,0,0,基隆
2026-03-02,,,1120,區間,0,0.0,0900,,07:44,,,尖峰,0,平日,1,,,,,2.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1121,區間,1,0.0,1210,32.0,08:47,06:17,08:47,尖峰,0,平日,1,4.0,,,,3.0,25.0,4.0,6,1,1,新竹
2026-03-02,,,1122,區間,0,0.0,0900,32.0,08:03,05:30,08:03,尖峰,0,平日,1,5.0,,,,2.0,0.0,2.0,0,0,0,基隆
2026-03-02,,,1127,區間,1,1.0,3160,36.0,09:58,06:53,09:58,離峰,0,平日,1,5.0,,,,3.0,21.0,10.0,7,1,1,苗栗
2026-03-02,,,1128,區間,0,1.0,0900,39.0,08:27,05:16,08:27,尖峰,0,平日,1,5.0,,,,2.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1129,區間,1,0.0,1150,27.0,08:58,06:45,08:58,尖峰,0,平日,1,3.0,,,,2.0,6.0,0.0,0,0,0,北湖
2026-03-02,,,113,自強,1,2.0,3360,16.0,11:20,07:54,11:20,離峰,0,平日,1,17.0,,,,4.0,11.0,1.0,1,0,0,彰化
2026-03-02,,,1131,區間,1,0.0,1210,32.0,09:53,07:14,09:53,離峰,0,平日,1,4.0,,,,2.0,25.0,1.0,0,0,0,新竹
2026-03-02,,,1132,區間,0,0.0,0900,32.0,08:50,06:19,08:50,尖峰,0,平日,1,5.0,,,,2.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1134,區間,0,0.0,0900,32.0,09:20,06:41,09:20,離峰,0,平日,1,5.0,,,,3.0,2.0,3.0,4,0,1,基隆
2026-03-02,,,1135,區間,1,0.0,1150,,09:40,,,離峰,0,平日,1,,,,,1.0,1.0,0.0,0,0,0,北湖
2026-03-02,,,1136,區間,0,0.0,7360,28.0,09:46,07:33,09:46,離峰,0,平日,1,6.0,,,,3.0,40.0,0.0,2,0,1,瑞芳
2026-03-02,,,1137,區間,1,1.0,3160,39.0,10:53,07:45,10:53,離峰,0,平日,1,5.0,,,,2.0,6.0,0.0,0,0,0,苗栗
2026-03-02,,,1138,區間,0,1.0,0900,42.0,10:10,06:27,10:10,離峰,0,平日,1,5.0,,,,1.0,0.0,4.0,4,0,1,基隆
2026-03-02,,,114,自強,0,1.0,0930,25.0,13:34,07:30,13:34,離峰,0,平日,1,10.0,,,,3.0,6.0,0.0,2,0,1,七堵
2026-03-02,,,1141,區間,1,0.0,1210,,10:53,,,離峰,0,平日,1,,,,,4.0,46.0,1.0,1,0,0,新竹
2026-03-02,,,1142,區間,0,0.0,0900,32.0,10:27,07:46,10:27,離峰,0,平日,1,5.0,,,,1.0,0.0,1.0,0,0,0,基隆
2026-03-02,,,1143,區間,1,0.0,1150,27.0,09:57,07:55,09:57,離峰,0,平日,1,3.0,,,,1.0,1.0,0.0,0,0,0,北湖
2026-03-02,,,1147,區間,1,1.0,3160,39.0,12:00,08:39,12:00,離峰,0,平日,1,5.0,,,,3.0,17.0,5.0,4,0,1,苗栗
2026-03-02,,,1148,區間,0,1.0,0900,39.0,10:46,07:25,10:46,離峰,0,平日,1,5.0,,,,1.0,0.0,1.0,0,0,0,基隆
2026-03-02,,,115,自強,1,1.0,5000,30.0,14:38,08:10,14:38,離峰,0,平日,1,9.0,,,,3.0,11.0,2.0,1,0,0,屏東
2026-03-02,,,1151,區間,1,0.0,1210,32.0,11:54,09:21,11:54,離峰,0,平日,1,4.0,,,,3.0,23.0,0.0,0,0,0,新竹
2026-03-02,,,1152,區間,0,0.0,0900,36.0,11:12,08:09,11:12,離峰,0,平日,1,5.0,,,,1.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1154,區間,0,0.0,7360,28.0,10:58,08:41,10:58,離峰,0,平日,1,6.0,,,,2.0,8.0,0.0,0,0,0,瑞芳
2026-03-02,,,1157,區間,1,1.0,3160,39.0,12:54,09:38,12:54,離峰,0,平日,1,5.0,,,,3.0,17.0,0.0,0,0,0,苗栗
2026-03-02,,,1158,區間,0,1.0,7360,40.0,11:22,08:12,11:22,離峰,0,平日,1,6.0,,,,3.0,41.0,0.0,1,0,0,瑞芳
2026-03-02,,,116,自強,0,1.0,0930,25.0,14:23,08:50,14:23,離峰,0,平日,1,10.0,,,,2.0,12.0,0.0,1,0,0,七堵
2026-03-02,,,1160,區間,0,0.0,0990,18.0,11:11,09:39,11:11,離峰,0,平日,1,7.0,,,,4.0,6.0,0.0,0,0,0,松山
2026-03-02,,,1161,區間,1,0.0,1210,32.0,12:45,10:19,12:45,離峰,0,平日,1,4.0,,,,3.0,25.0,0.0,0,0,0,新竹
2026-03-02,,,1162,區間,0,0.0,0900,32.0,12:04,09:28,12:04,離峰,0,平日,1,5.0,,,,2.0,5.0,0.0,0,0,0,基隆
2026-03-02,,,1163,區間,1,0.0,1150,27.0,12:06,09:58,12:06,離峰,0,平日,1,3.0,,,,1.0,2.0,2.0,2,0,1,北湖
2026-03-02,,,1167,區間,1,1.0,3160,39.0,13:49,10:38,13:49,離峰,0,平日,1,5.0,,,,2.0,21.0,0.0,0,0,0,苗栗
2026-03-02,,,1168,區間,0,1.0,0900,39.0,12:23,09:09,12:23,離峰,0,平日,1,5.0,,,,2.0,5.0,0.0,0,0,0,基隆
2026-03-02,,,117,自強,1,1.0,5050,29.0,15:30,09:28,15:30,離峰,0,平日,1,11.0,,,,3.0,12.0,0.0,0,0,0,潮州
2026-03-02,,,1171,區間,1,0.0,1210,33.0,13:48,11:13,13:48,離峰,0,平日,1,4.0,,,,4.0,25.0,3.0,3,0,1,新竹
2026-03-02,,,1172,區間,0,0.0,0900,32.0,13:08,10:33,13:08,離峰,0,平日,1,5.0,,,,2.0,0.0,1.0,0,0,0,基隆
2026-03-02,,,1174,區間,0,0.0,0900,27.0,12:53,10:43,12:53,離峰,0,平日,1,5.0,,,,2.0,5.0,0.0,0,0,0,基隆
2026-03-02,,,1177,區間,1,1.0,3160,39.0,14:53,11:32,14:53,離峰,0,平日,1,5.0,,,,3.0,21.0,0.0,1,0,0,苗栗
2026-03-02,,,1178,區間,0,1.0,0900,39.0,13:28,10:29,13:28,離峰,0,平日,1,5.0,,,,2.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,118,自強,0,1.0,0930,25.0,15:33,09:39,15:33,離峰,0,平日,1,10.0,,,,4.0,114.0,0.0,3,0,1,七堵
2026-03-02,,,1181,區間,1,0.0,1210,32.0,14:42,11:55,14:42,離峰,0,平日,1,4.0,,,,3.0,40.0,0.0,0,0,0,新竹
2026-03-02,,,1182,區間,0,0.0,0900,,14:11,,,離峰,0,平日,1,,,,,1.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1183,區間,1,0.0,1150,28.0,13:53,11:38,13:53,離峰,0,平日,1,2.0,,,,1.0,1.0,0.0,0,0,0,北湖
2026-03-02,,,1187,區間,1,1.0,3160,39.0,15:45,12:30,15:45,離峰,0,平日,1,5.0,,,,3.0,21.0,0.0,1,0,0,苗栗
2026-03-02,,,1188,區間,0,1.0,0900,39.0,14:26,11:13,14:26,離峰,0,平日,1,5.0,,,,1.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1192,區間,0,0.0,0900,32.0,15:09,12:30,15:09,離峰,0,平日,1,5.0,,,,1.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1194,區間,0,0.0,7360,28.0,14:55,12:40,14:55,離峰,0,平日,1,6.0,,,,2.0,28.0,1.0,1,0,0,瑞芳
2026-03-02,,,1197,區間,1,1.0,3160,39.0,16:49,13:30,16:49,離峰,0,平日,1,5.0,,,,3.0,22.0,0.0,0,0,0,苗栗
2026-03-02,,,1198,區間,0,1.0,0900,39.0,15:28,12:12,15:28,離峰,0,平日,1,5.0,,,,1.0,0.0,3.0,2,0,1,基隆
2026-03-02,,,120,自強,0,2.0,0930,27.0,15:53,10:01,15:53,離峰,0,平日,1,10.0,,,,4.0,114.0,0.0,2,0,1,七堵
2026-03-02,,,1201,區間,1,0.0,1210,32.0,16:49,14:18,16:49,離峰,0,平日,1,4.0,,,,3.0,25.0,0.0,0,0,0,新竹
2026-03-02,,,1202,區間,0,0.0,0900,32.0,16:09,13:33,16:09,離峰,0,平日,1,5.0,,,,1.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1203,區間,1,0.0,1150,27.0,16:06,13:58,16:06,離峰,0,平日,1,3.0,,,,1.0,2.0,0.0,0,0,0,北湖
2026-03-02,,,1208,區間,0,1.0,0900,39.0,16:30,13:13,16:30,離峰,0,平日,1,5.0,,,,1.0,0.0,1.0,0,0,0,基隆
2026-03-02,,,121,自強,1,1.0,5000,24.0,16:16,10:29,16:16,離峰,0,平日,1,13.0,,,,3.0,43.0,0.0,0,0,0,屏東
2026-03-02,,,1212,區間,0,0.0,0900,32.0,17:10,14:28,17:10,尖峰,0,平日,1,5.0,,,,2.0,2.0,0.0,0,0,0,基隆
2026-03-02,,,1214,區間,0,0.0,0900,27.0,16:53,14:44,16:53,離峰,0,平日,1,5.0,,,,1.0,0.0,1.0,1,0,0,基隆
2026-03-02,,,1217,區間,1,1.0,3160,39.0,18:33,15:29,18:33,尖峰,0,平日,1,5.0,,,,3.0,22.0,0.0,0,0,0,苗栗
2026-03-02,,,1218,區間,0,1.0,0900,39.0,17:25,14:13,17:25,尖峰,0,平日,1,5.0,,,,2.0,2.0,1.0,1,0,0,基隆
2026-03-02,,,122,自強,0,1.0,0900,28.0,17:54,11:24,17:54,尖峰,0,平日,1,7.0,,,,2.0,2.0,1.0,2,0,1,基隆
2026-03-02,,,1221,區間,1,0.0,1150,27.0,18:06,15:54,18:06,尖峰,0,平日,1,3.0,,,,1.0,2.0,1.0,0,0,0,北湖
2026-03-02,,,1222,區間,0,0.0,0900,32.0,18:00,15:28,18:00,尖峰,0,平日,1,5.0,,,,2.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1226,區間,0,0.0,0900,15.0,18:29,17:24,18:29,尖峰,0,平日,1,5.0,,,,2.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1227,區間,1,1.0,3160,39.0,19:48,16:22,19:48,尖峰,0,平日,1,5.0,,,,3.0,21.0,0.0,0,0,0,苗栗
2026-03-02,,,1228,區間,0,1.0,0900,39.0,18:21,15:06,18:21,尖峰,0,平日,1,5.0,,,,2.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,123,自強,1,1.0,5000,26.0,17:23,11:29,17:23,尖峰,0,平日,1,8.0,,,,4.0,10.0,3.0,4,0,1,屏東
2026-03-02,,,1232,區間,0,0.0,0900,32.0,19:11,16:24,19:11,尖峰,0,平日,1,5.0,,,,2.0,2.0,0.0,0,0,0,基隆
2026-03-02,,,1234,區間,0,0.0,0900,32.0,18:48,16:12,18:48,尖峰,0,平日,1,5.0,,,,2.0,0.0,0.0,1,0,0,基隆
2026-03-02,,,1237,區間,1,1.0,3160,39.0,21:01,17:46,21:01,離峰,0,平日,1,5.0,,,,2.0,21.0,2.0,0,0,0,苗栗
2026-03-02,,,1238,區間,0,1.0,0900,39.0,19:29,16:15,19:29,尖峰,0,平日,1,5.0,,,,2.0,2.0,0.0,0,0,0,基隆
2026-03-02,,,1239,區間,1,0.0,1150,24.0,19:24,17:30,19:24,尖峰,0,平日,1,3.0,,,,1.0,1.0,0.0,0,0,0,北湖
2026-03-02,,,124,傾斜式自強,0,1.0,0980,10.0,16:26,12:05,16:26,離峰,0,平日,1,4.0,,,,3.0,2.0,0.0,0,0,0,南港
2026-03-02,,,1242,區間,0,0.0,0900,32.0,20:14,17:44,20:14,離峰,0,平日,1,5.0,,,,2.0,2.0,1.0,2,0,1,基隆
2026-03-02,,,1247,區間,1,1.0,3160,39.0,21:51,18:35,21:51,離峰,0,平日,1,5.0,,,,2.0,21.0,1.0,0,0,0,苗栗
2026-03-02,,,125,自強,1,1.0,5050,25.0,18:33,12:26,18:33,尖峰,0,平日,1,13.0,,,,3.0,9.0,0.0,0,0,0,潮州
2026-03-02,,,1252,區間,0,0.0,0900,32.0,21:04,18:34,21:04,離峰,0,平日,1,5.0,,,,1.0,0.0,0.0,1,0,0,基隆
2026-03-02,,,1254,區間,0,0.0,0900,27.0,20:54,18:49,20:54,離峰,0,平日,1,5.0,,,,2.0,2.0,0.0,0,0,0,基隆
2026-03-02,,,1257,區間,1,1.0,3190,42.0,23:16,19:30,23:16,離峰,0,平日,1,8.0,,,,1.0,1.0,0.0,1,0,0,三義
2026-03-02,,,1262,區間,0,0.0,0900,32.0,21:35,18:59,21:35,離峰,0,平日,1,5.0,,,,1.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1265,區間,1,1.0,3160,13.0,23:25,22:26,23:25,離峰,0,平日,1,5.0,,,,2.0,6.0,0.0,0,0,0,苗栗
2026-03-02,,,1267,區間,1,1.0,3160,39.0,23:52,20:37,23:52,離峰,0,平日,1,5.0,,,,2.0,6.0,0.0,0,0,0,苗栗
2026-03-02,,,1268,區間,0,1.0,0900,39.0,22:26,19:01,22:26,離峰,0,平日,1,5.0,,,,2.0,5.0,0.0,0,0,0,基隆
2026-03-02,,,127,自強,1,1.0,3360,8.0,16:35,14:02,16:35,離峰,0,平日,1,13.0,,,,4.0,40.0,0.0,0,0,0,彰化
2026-03-02,,,1271,區間,1,0.0,1210,32.0,23:51,21:27,23:51,離峰,0,平日,1,4.0,,,,2.0,3.0,0.0,0,0,0,新竹
2026-03-02,,,1272,區間,0,0.0,0900,32.0,23:18,20:35,23:18,離峰,0,平日,1,5.0,,,,1.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1273,區間,1,0.0,1210,32.0,23:26,21:01,23:26,離峰,0,平日,1,4.0,,,,2.0,3.0,0.0,0,0,0,新竹
2026-03-02,,,1276,區間,0,0.0,0900,15.0,23:03,21:58,23:03,離峰,0,平日,1,5.0,,,,1.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1278,區間,0,1.0,0900,39.0,23:33,20:11,23:33,離峰,0,平日,1,5.0,,,,1.0,0.0,1.0,0,0,0,基隆
2026-03-02,,,128,自強,0,1.0,0900,27.0,19:17,12:48,19:17,尖峰,0,平日,1,7.0,,,,2.0,2.0,1.0,1,0,0,基隆
2026-03-02,,,1281,區間,1,0.0,1210,32.0,00:16,21:52,00:16,深夜,0,平日,1,4.0,,,,1.0,2.0,0.0,7,1,1,新竹
2026-03-02,,,1283,區間,1,0.0,1120,24.0,00:12,22:18,00:12,深夜,0,平日,1,5.0,,,,1.0,0.0,3.0,0,0,0,楊梅
2026-03-02,,,1287,區間,1,0.0,1100,22.0,00:20,22:43,00:20,深夜,0,平日,1,5.0,,,,1.0,0.0,0.0,0,0,0,中壢
2026-03-02,,,1288,區間,0,1.0,0900,39.0,00:27,21:24,00:27,深夜,0,平日,1,5.0,,,,1.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,1289,區間,1,0.0,1040,15.0,00:13,23:10,00:13,深夜,0,平日,1,5.0,,,,3.0,1.0,0.0,0,0,0,樹林
2026-03-02,,,129,自強,1,1.0,5050,24.0,19:25,13:14,19:25,尖峰,0,平日,1,13.0,,,,4.0,12.0,1.0,0,0,0,潮州
2026-03-02,,,1295,區間,1,0.0,0930,4.0,23:37,23:25,23:37,離峰,0,平日,1,4.0,,,,3.0,52.0,0.0,0,0,0,七堵
2026-03-02,,,1298,區間,0,1.0,1080,20.0,23:48,22:10,23:48,離峰,0,平日,1,6.0,,,,3.0,5.0,0.0,0,0,0,桃園
2026-03-02,,,130,自強,0,2.0,0900,,19:42,,,尖峰,0,平日,1,,,,,2.0,2.0,0.0,0,0,0,基隆
2026-03-02,,,131,自強,1,1.0,5050,13.0,14:29,09:30,14:29,離峰,0,平日,1,11.0,,,,4.0,15.0,0.0,0,0,0,潮州
2026-03-02,,,133,自強,1,2.0,5050,28.0,20:15,14:07,20:15,離峰,0,平日,1,11.0,,,,3.0,7.0,0.0,0,0,0,潮州
2026-03-02,,,134,自強,0,1.0,0900,29.0,20:28,14:07,20:28,離峰,0,平日,1,7.0,,,,2.0,2.0,0.0,0,0,0,基隆
2026-03-02,,,136,傾斜式自強,0,1.0,0980,11.0,19:21,14:57,19:21,尖峰,0,平日,1,4.0,,,,4.0,65.0,0.0,0,0,0,南港
2026-03-02,,,137,傾斜式自強,1,1.0,5050,11.0,19:56,15:30,19:56,尖峰,0,平日,1,11.0,,,,4.0,12.0,1.0,0,0,0,潮州
2026-03-02,,,138,自強,0,1.0,0930,23.0,21:02,15:12,21:02,離峰,0,平日,1,10.0,,,,5.0,8.0,0.0,0,0,0,七堵
2026-03-02,,,139,自強,1,1.0,5050,24.0,22:29,16:23,22:29,離峰,0,平日,1,13.0,,,,2.0,17.0,0.0,0,0,0,潮州
2026-03-02,,,141,自強,1,1.0,5050,24.0,23:09,16:55,23:09,離峰,0,平日,1,13.0,,,,4.0,8.0,0.0,0,0,0,潮州
2026-03-02,,,142,自強,0,1.0,0930,26.0,21:44,15:35,21:44,離峰,0,平日,1,10.0,,,,5.0,8.0,0.0,0,0,0,七堵
2026-03-02,,,143,自強,1,1.0,5050,15.0,22:33,17:20,22:33,離峰,0,平日,1,11.0,,,,2.0,17.0,0.0,0,0,0,潮州
2026-03-02,,,148,自強,0,1.0,0930,8.0,20:18,17:40,20:18,離峰,0,平日,1,16.0,,,,3.0,52.0,0.0,0,0,0,七堵
2026-03-02,,,149,自強,1,1.0,5050,27.0,00:31,18:12,00:31,深夜,0,平日,1,13.0,,,,2.0,8.0,0.0,0,0,0,潮州
2026-03-02,,,150,自強,0,1.0,0930,26.0,23:51,17:48,23:51,離峰,0,平日,1,10.0,,,,3.0,52.0,0.0,0,0,0,七堵
2026-03-02,,,152,自強,0,1.0,0960,25.0,00:23,18:26,00:23,深夜,0,平日,1,10.0,,,,3.0,8.0,0.0,0,0,0,汐止
2026-03-02,,,154,自強,0,1.0,0980,11.0,22:56,18:14,22:56,離峰,0,平日,1,4.0,,,,4.0,126.0,0.0,0,0,0,南港
2026-03-02,,,155,自強,1,1.0,3300,13.0,23:21,20:28,23:21,離峰,0,平日,1,11.0,,,,2.0,8.0,0.0,0,0,0,臺中
2026-03-02,,,156,自強,0,0.0,4080,11.0,22:35,20:43,22:35,離峰,0,平日,1,16.0,,,,2.0,46.0,0.0,0,0,0,嘉義
2026-03-02,,,157,自強,1,1.0,3160,13.0,23:34,21:09,23:34,離峰,0,平日,1,11.0,,,,2.0,6.0,1.0,0,0,0,苗栗
2026-03-02,,,161,自強,1,1.0,6000,22.0,12:15,05:46,12:15,離峰,0,平日,1,78.0,,,,2.0,66.0,0.0,2,0,1,臺東
2026-03-02,,,162,傾斜式自強,0,1.0,0980,17.0,11:56,05:52,11:56,離峰,0,平日,1,4.0,,,,4.0,64.0,0.0,0,0,0,南港
2026-03-02,,,165,傾斜式自強,1,1.0,6000,12.0,18:57,13:15,18:57,尖峰,0,平日,1,78.0,,,,3.0,69.0,1.0,2,0,1,臺東
2026-03-02,,,170,自強,0,1.0,7000,27.0,12:44,05:53,12:44,離峰,0,平日,1,45.0,,,,3.0,22.0,0.0,0,0,0,花蓮
2026-03-02,,,172,自強,0,1.0,7000,36.0,19:17,10:31,19:17,尖峰,0,平日,1,13.0,,,,4.0,52.0,0.0,0,0,0,花蓮
2026-03-02,,,175,自強,1,1.0,5050,36.0,21:40,12:55,21:40,離峰,0,平日,1,13.0,,,,3.0,8.0,2.0,1,0,0,潮州
2026-03-02,,,176,自強,0,1.0,7360,24.0,18:40,12:18,18:40,尖峰,0,平日,1,14.0,,,,4.0,33.0,0.0,1,0,0,瑞芳
2026-03-02,,,177,自強,1,1.0,3480,35.0,21:27,14:22,21:27,離峰,0,平日,1,7.0,,,,2.0,3.0,0.0,0,0,0,斗南
2026-03-02,,,181,自強,1,1.0,5000,30.0,00:42,16:23,00:42,深夜,0,平日,1,13.0,,,,2.0,1450.0,0.0,0,0,0,屏東
2026-03-02,,,191,自強,1,1.0,5050,13.0,10:31,07:30,10:31,離峰,0,平日,1,11.0,,,,3.0,6.0,0.0,0,0,0,潮州
2026-03-02,,,193,自強,1,1.0,3360,8.0,11:52,09:14,11:52,離峰,0,平日,1,14.0,,,,4.0,11.0,0.0,1,0,0,彰化
2026-03-02,,,194,自強,0,1.0,0930,8.0,14:52,12:16,14:52,離峰,0,平日,1,16.0,,,,2.0,12.0,0.0,1,0,0,七堵
2026-03-02,,,2,自強,0,1.0,1001,24.0,21:42,08:05,21:42,離峰,0,平日,1,9.0,,,,1.0,0.0,0.0,0,0,0,臺北-環島
2026-03-02,,,2003,區間快,1,0.0,4080,11.0,07:57,06:42,07:57,尖峰,0,平日,1,8.0,,,,3.0,32.0,0.0,0,0,0,嘉義
2026-03-02,,,2004,區間快,0,1.0,3300,14.0,08:13,06:33,08:13,尖峰,0,平日,1,6.0,,,,3.0,59.0,0.0,1,0,0,臺中
2026-03-02,,,2007,區間快,1,2.0,3430,34.0,11:18,06:36,11:18,離峰,0,平日,1,6.0,,,,2.0,1.0,1.0,1,0,0,二水
2026-03-02,,,2008,區間快,0,2.0,0900,30.0,09:46,05:58,09:46,離峰,0,平日,1,7.0,,,,3.0,2.0,1.0,0,0,0,基隆
2026-03-02,,,2013,區間快,1,2.0,4080,30.0,15:53,11:10,15:53,離峰,0,平日,1,8.0,,,,4.0,32.0,0.0,0,0,0,嘉義
2026-03-02,,,2016,區間快,0,1.0,3300,6.0,12:20,11:30,12:20,離峰,0,平日,1,8.0,,,,3.0,11.0,0.0,0,0,0,臺中
2026-03-02,,,202,傾斜式自強,0,0.0,7000,,08:33,,,尖峰,0,平日,1,,,,,4.0,51.0,0.0,0,0,0,花蓮
