Date,TaiwanDate,TrainNo,MeanDelay,MaxDelay,ObservedStopCount_Actual,TrainType,Direction,TripLine,CoverageRate,ObservedStopCount,ScheduledStopCount,IsHoliday,HolidayType,Period,TerminalDelay,IsDelayed,IsDelayed_Research
2026-03-18,2026-03-18,4708,0.5,1.0,4,區間,0,0,0.4444,4,9,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4712,0.4,1.0,5,區間,0,0,0.4167,5,12,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4714,0.0,0.0,4,區間,0,0,0.4444,4,9,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4715,0.0,0.0,5,區間,1,0,0.4167,5,12,0,平日,離峰,,0,0
2026-03-18,2026-03-18,472,0.9285714285714286,4.0,28,自強,0,1,0.9655,28,29,0,平日,尖峰,2.0,0,0
2026-03-18,2026-03-18,4722,0.2,1.0,5,區間,0,0,0.4167,5,12,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4733,13.4,16.0,5,區間,1,0,0.4167,5,12,0,平日,尖峰,,0,1
2026-03-18,2026-03-18,4735,1.0,3.0,3,區間,1,0,0.3333,3,9,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4738,0.0,0.0,5,區間,0,0,0.4167,5,12,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,477,0.30434782608695654,2.0,23,自強,1,1,0.7931,23,29,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4811,0.5,1.0,4,區間,1,0,0.3636,4,11,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4813,0.5,1.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4816,0.25,1.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4817,0.5,1.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4818,1.0,1.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4821,4.5,6.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,1
2026-03-18,2026-03-18,4823,0.25,1.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4824,1.25,2.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4825,0.5,1.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4826,0.0,0.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4827,0.0,0.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4828,0.0,0.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4831,0.0,0.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4832,0.0,0.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4834,1.5,2.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4836,2.25,3.0,4,區間,0,0,0.3636,4,11,0,平日,尖峰,,0,1
2026-03-18,2026-03-18,501,0.2,1.0,20,莒光,1,0,0.8696,20,23,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,503,0.2857142857142857,1.0,7,莒光,1,0,1.0,7,7,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,510,0.9032258064516129,3.0,31,莒光,0,2,1.0,31,31,0,平日,尖峰,1.0,0,0
2026-03-18,2026-03-18,511,0.6,4.0,35,莒光,1,2,1.0,35,35,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,516,0.5172413793103449,3.0,29,莒光,0,2,1.0,29,29,0,平日,離峰,3.0,0,0
2026-03-18,2026-03-18,521,2.3636363636363638,6.0,22,莒光,1,2,0.5946,22,37,0,平日,離峰,,0,1
2026-03-18,2026-03-18,554,1.9696969696969697,6.0,33,莒光,0,2,0.6111,33,54,0,平日,離峰,,0,0
2026-03-18,2026-03-18,5898,1.0,3.0,7,其他,0,0,1.0,7,7,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,5899,0.42857142857142855,1.0,7,其他,1,0,1.0,7,7,0,平日,離峰,1.0,0,0
2026-03-18,2026-03-18,602,0.0,0.0,18,莒光,0,0,0.9474,18,19,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,6444,0.5,1.0,2,莒光,0,0,1.0,2,2,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,653,1.1951219512195121,7.0,41,莒光,1,2,0.7593,41,54,0,平日,離峰,,0,0
2026-03-18,2026-03-18,708,1.1111111111111112,4.0,18,莒光,0,0,1.0,18,18,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,727,0.46153846153846156,2.0,13,莒光,1,0,0.9286,13,14,0,平日,離峰,0.0,0,0
